,Commission Agent,Policy No,Premium transaction name,Policy Status,Applied Premium Date,CheckTer,Issued Date,Receive Policy date,Freelook,CUTOFF,Premium Collected,FYC,RYC,Status
2060,60022104,80072359,Flex Prem Premium Collection  ,IF,2024-01-23,,2021-01-25,2021-02-06,1085.0,20240126,6250000.0,0.0,375000.0,5
2061,60022199,80035077,Flex Prem Premium Collection  ,IF,2024-01-10,,2018-12-24,2018-12-28,1845.0,20240115,8728000.0,0.0,87000.0,5
2062,60022199,80035077,Flex Prem Premium Collection  ,IF,2024-01-10,,2018-12-24,2018-12-28,1856.0,20240126,8728000.0,0.0,87000.0,5
2063,60022199,80035077,Single Premium Top-up         ,IF,2024-01-11,,2018-12-24,2018-12-28,1845.0,20240115,4272000.0,0.0,43000.0,5
2064,60022199,80035077,Single Premium Top-up         ,IF,2024-01-11,,2018-12-24,2018-12-28,1856.0,20240126,4272000.0,0.0,43000.0,5
2065,60022271,80070535,Flex Prem Premium Collection  ,IF,2024-01-12,,2020-12-30,2021-01-07,1104.0,20240115,5062000.0,0.0,306000.0,5
2066,60022271,80070535,Flex Prem Premium Collection  ,IF,2024-01-12,,2020-12-30,2021-01-07,1115.0,20240126,5062000.0,0.0,306000.0,5
2067,60022274,80058629,Flex Prem Premium Collection  ,IF,2024-01-18,,2020-05-18,2020-05-29,1338.0,20240126,2625000.0,0.0,158000.0,5
2068,60022274,80058629,Single Premium Top-up         ,IF,2024-01-22,,2020-05-18,2020-05-29,1338.0,20240126,1375000.0,0.0,41000.0,5
2069,60022274,80071192,Flex Prem Premium Collection  ,IF,2024-01-25,,2020-12-31,2021-01-11,1111.0,20240126,9885000.0,0.0,594000.0,5
2070,60022274,80072193,Flex Prem Premium Collection  ,IF,2024-01-23,,2021-01-20,2021-01-26,1096.0,20240126,14371000.0,0.0,863000.0,5
2071,60022274,80072209,Flex Prem Premium Collection  ,IF,2024-01-20,,2021-01-20,2021-01-26,1096.0,20240126,12704000.0,0.0,762000.0,5
2072,60022274,80098629,Premium Collection            ,IF,2024-01-15,,2021-12-11,2021-12-14,763.0,20240115,12725000.0,0.0,942000.0,5
2073,60022274,80098629,Premium Collection            ,IF,2024-01-15,,2021-12-11,2021-12-14,774.0,20240126,12725000.0,0.0,942000.0,5
2074,60022306,80055719,Flex Prem Premium Collection  ,IF,2024-01-14,,2020-01-15,2020-01-31,1446.0,20240115,5000000.0,0.0,200000.0,5
2075,60022306,80055719,Flex Prem Premium Collection  ,IF,2024-01-14,,2020-01-15,2020-01-31,1457.0,20240126,5000000.0,0.0,200000.0,5
2076,60022306,80055719,Single Premium Top-up         ,IF,2024-01-15,,2020-01-15,2020-01-31,1446.0,20240115,1000000.0,0.0,20000.0,5
2077,60022306,80055719,Single Premium Top-up         ,IF,2024-01-15,,2020-01-15,2020-01-31,1457.0,20240126,1000000.0,0.0,20000.0,5
2078,60022306,80071833,Flex Prem Premium Collection  ,IF,2024-01-09,,2021-01-08,2021-01-14,1097.0,20240115,15035000.0,0.0,903000.0,5
2079,60022306,80071833,Flex Prem Premium Collection  ,IF,2024-01-09,,2021-01-08,2021-01-14,1108.0,20240126,15035000.0,0.0,903000.0,5
2080,60022359,80095984,Premium Collection            ,IF,2024-01-11,,2021-11-16,2021-11-18,789.0,20240115,13366000.0,0.0,1035000.0,5
2081,60022359,80095984,Premium Collection            ,IF,2024-01-11,,2021-11-16,2021-11-18,800.0,20240126,13366000.0,0.0,1035000.0,5
2082,60022417,80055316,Flex Prem Premium Collection  ,IF,2024-01-11,,2020-01-03,2020-01-09,1468.0,20240115,9310000.0,0.0,365000.0,5
2083,60022417,80055316,Flex Prem Premium Collection  ,IF,2024-01-11,,2020-01-03,2020-01-09,1479.0,20240126,9310000.0,0.0,365000.0,5
2084,60022417,80055316,Single Premium Top-up         ,IF,2024-01-12,,2020-01-03,2020-01-09,1468.0,20240115,3867000.0,0.0,77000.0,5
2085,60022417,80055316,Single Premium Top-up         ,IF,2024-01-12,,2020-01-03,2020-01-09,1479.0,20240126,3867000.0,0.0,77000.0,5
2086,60022417,80055731,Flex Prem Premium Collection  ,IF,2024-01-14,,2020-01-16,2020-01-20,1457.0,20240115,7715000.0,0.0,303000.0,5
2087,60022417,80055731,Flex Prem Premium Collection  ,IF,2024-01-14,,2020-01-16,2020-01-20,1468.0,20240126,7715000.0,0.0,303000.0,5
2088,60022417,80055731,Single Premium Top-up         ,IF,2024-01-15,,2020-01-16,2020-01-20,1457.0,20240115,2308000.0,0.0,46000.0,5
2089,60022417,80055731,Single Premium Top-up         ,IF,2024-01-15,,2020-01-16,2020-01-20,1468.0,20240126,2308000.0,0.0,46000.0,5
2090,60022432,80052681,Flex Prem Premium Collection  ,IF,2024-01-10,,2019-11-20,2019-11-26,1512.0,20240115,8135000.0,0.0,319000.0,5
2091,60022432,80052681,Flex Prem Premium Collection  ,IF,2024-01-10,,2019-11-20,2019-11-26,1523.0,20240126,8135000.0,0.0,319000.0,5
2092,60022432,80052681,Single Premium Top-up         ,IF,2024-01-11,,2019-11-20,2019-11-26,1512.0,20240115,3865000.0,0.0,77000.0,5
2093,60022432,80052681,Single Premium Top-up         ,IF,2024-01-11,,2019-11-20,2019-11-26,1523.0,20240126,3865000.0,0.0,77000.0,5
2094,60022432,80052682,Flex Prem Premium Collection  ,IF,2024-01-10,,2019-11-19,2019-11-26,1512.0,20240115,10000000.0,0.0,406000.0,5
2095,60022432,80052682,Flex Prem Premium Collection  ,IF,2024-01-10,,2019-11-19,2019-11-26,1523.0,20240126,10000000.0,0.0,406000.0,5
2096,60022437,80055854,Flex Prem Premium Collection  ,IF,2024-01-16,,2020-02-06,2020-02-19,1438.0,20240126,9000000.0,0.0,360000.0,5
2097,60022437,80055854,Single Premium Top-up         ,IF,2024-01-17,,2020-02-06,2020-02-19,1438.0,20240126,3000000.0,0.0,60000.0,5
2098,60022437,80055861,Flex Prem Premium Collection  ,IF,2024-01-16,,2020-01-22,2020-02-19,1438.0,20240126,10001000.0,0.0,400000.0,5
2099,60022437,80055861,Single Premium Top-up         ,IF,2024-01-17,,2020-01-22,2020-02-19,1438.0,20240126,2192000.0,0.0,44000.0,5
2100,60022438,80054640,Flex Prem Premium Collection  ,IF,2024-01-03,,2019-12-24,2019-12-31,1477.0,20240115,12810000.0,0.0,512000.0,5
2101,60022438,80054640,Flex Prem Premium Collection  ,IF,2024-01-03,,2019-12-24,2019-12-31,1488.0,20240126,12810000.0,0.0,512000.0,5
2102,60022438,80054640,Single Premium Top-up         ,IF,2024-01-04,,2019-12-24,2019-12-31,1477.0,20240115,4905000.0,0.0,98000.0,5
2103,60022438,80054640,Single Premium Top-up         ,IF,2024-01-04,,2019-12-24,2019-12-31,1488.0,20240126,4905000.0,0.0,98000.0,5
2104,60022442,80060663,Flex Prem Premium Collection  ,IF,2024-01-11,,2020-07-13,2020-07-22,1273.0,20240115,6170000.0,0.0,371000.0,5
2105,60022442,80060663,Flex Prem Premium Collection  ,IF,2024-01-11,,2020-07-13,2020-07-22,1284.0,20240126,6170000.0,0.0,371000.0,5
2106,60022452,80050168,Flex Prem Premium Collection  ,IF,2024-01-22,,2019-09-27,2019-10-07,1573.0,20240126,9091000.0,0.0,364000.0,5
2107,60022460,80052790,Flex Prem Premium Collection  ,IF,2024-01-04,,2019-11-22,2019-11-28,1510.0,20240115,5882000.0,0.0,235000.0,5
2108,60022460,80052790,Flex Prem Premium Collection  ,IF,2024-01-04,,2019-11-22,2019-11-28,1521.0,20240126,5882000.0,0.0,235000.0,5
2109,60022460,80052790,Single Premium Top-up         ,IF,2024-01-05,,2019-11-22,2019-11-28,1510.0,20240115,3121000.0,0.0,62000.0,5
2110,60022460,80052790,Single Premium Top-up         ,IF,2024-01-05,,2019-11-22,2019-11-28,1521.0,20240126,3121000.0,0.0,62000.0,5
2111,60022460,80054478,Flex Prem Premium Collection  ,IF,2024-01-04,,2019-12-25,2019-12-31,1477.0,20240115,7631000.0,0.0,305000.0,5
2112,60022460,80054478,Flex Prem Premium Collection  ,IF,2024-01-04,,2019-12-25,2019-12-31,1488.0,20240126,7631000.0,0.0,305000.0,5
2113,60022460,80096719,Premium Collection            ,IF,2024-01-06,,2021-11-24,2021-12-13,764.0,20240115,8536000.0,0.0,634000.0,5
2114,60022460,80096719,Premium Collection            ,IF,2024-01-06,,2021-11-24,2021-12-13,775.0,20240126,8536000.0,0.0,634000.0,5
2115,60022495,80037280,Flex Prem Premium Collection  ,IF,2024-01-22,,2019-01-23,2019-01-30,1823.0,20240126,8922000.0,0.0,89000.0,5
2116,60022495,80037280,Single Premium Top-up         ,IF,2024-01-24,,2019-01-23,2019-01-30,1823.0,20240126,1086000.0,0.0,11000.0,5
2117,60022495,80037310,Flex Prem Premium Collection  ,IF,2024-01-22,,2019-01-24,2019-01-30,1823.0,20240126,5198000.0,0.0,54000.0,5
2118,60022495,80037310,Single Premium Top-up         ,IF,2024-01-24,,2019-01-24,2019-01-30,1823.0,20240126,1858000.0,0.0,19000.0,5
2119,60022591,80055638,Flex Prem Premium Collection  ,IF,2024-01-16,,2020-01-15,2020-01-21,1467.0,20240126,5010000.0,0.0,204000.0,5
2120,60022591,80055638,Flex Prem Premium Collection  ,IF,2024-01-17,,2020-01-15,2020-01-21,1467.0,20240126,108000.0,0.0,4000.0,5
2121,60022591,80071934,Flex Prem Premium Collection  ,IF,2024-01-12,,2021-01-29,2021-02-19,1061.0,20240115,50397000.0,0.0,3025000.0,5
2122,60022591,80071934,Flex Prem Premium Collection  ,IF,2024-01-12,,2021-01-29,2021-02-19,1072.0,20240126,50397000.0,0.0,3025000.0,5
2123,60022592,80055691,Flex Prem Premium Collection  ,IF,2024-01-14,,2020-01-14,2020-01-20,1457.0,20240115,13632000.0,0.0,545000.0,5
2124,60022592,80055691,Flex Prem Premium Collection  ,IF,2024-01-14,,2020-01-14,2020-01-20,1468.0,20240126,13632000.0,0.0,545000.0,5
2125,60022592,80055691,Single Premium Top-up         ,IF,2024-01-15,,2020-01-14,2020-01-20,1457.0,20240115,2736000.0,0.0,55000.0,5
2126,60022592,80055691,Single Premium Top-up         ,IF,2024-01-15,,2020-01-14,2020-01-20,1468.0,20240126,2736000.0,0.0,55000.0,5
2127,60022603,80053862,Flex Prem Premium Collection  ,IF,2024-01-11,,2019-12-16,2019-12-24,1484.0,20240115,5031000.0,0.0,208000.0,5
2128,60022603,80053862,Flex Prem Premium Collection  ,IF,2024-01-11,,2019-12-16,2019-12-24,1495.0,20240126,5031000.0,0.0,208000.0,5
2129,60022603,80053862,Single Premium Top-up         ,IF,2024-01-12,,2019-12-16,2019-12-24,1484.0,20240115,1539000.0,0.0,31000.0,5
2130,60022603,80053862,Single Premium Top-up         ,IF,2024-01-12,,2019-12-16,2019-12-24,1495.0,20240126,1539000.0,0.0,31000.0,5
2131,60022651,80086080,Premium Collection            ,IF,2024-01-18,,2021-07-05,2021-07-14,927.0,20240126,5561000.0,0.0,375000.0,5
2132,60022658,80062879,Flex Prem Premium Collection  ,IF,2024-01-08,,2020-09-03,2020-09-07,1226.0,20240115,1250000.0,0.0,74000.0,5
2133,60022658,80062879,Flex Prem Premium Collection  ,IF,2024-01-08,,2020-09-03,2020-09-07,1237.0,20240126,1250000.0,0.0,74000.0,5
2134,60022661,80053706,Flex Prem Premium Collection  ,IF,2024-01-17,,2019-12-05,2019-12-10,1509.0,20240126,10255000.0,0.0,410000.0,5
2135,60022663,80053747,Flex Prem Premium Collection  ,IF,2024-01-11,,2019-12-10,2019-12-15,1493.0,20240115,3050000.0,0.0,122000.0,5
2136,60022663,80053747,Flex Prem Premium Collection  ,IF,2024-01-11,,2019-12-10,2019-12-15,1504.0,20240126,3050000.0,0.0,122000.0,5
2137,60022726,80053080,Flex Prem Premium Collection  ,IF,2024-01-03,,2019-11-28,2019-12-03,1505.0,20240115,2000000.0,0.0,80000.0,5
2138,60022726,80053080,Flex Prem Premium Collection  ,IF,2024-01-03,,2019-11-28,2019-12-03,1516.0,20240126,2000000.0,0.0,80000.0,5
2139,60022726,80054389,Flex Prem Premium Collection  ,IF,2024-01-03,,2019-12-28,2020-01-03,1474.0,20240115,150000.0,0.0,6000.0,5
2140,60022726,80054389,Flex Prem Premium Collection  ,IF,2024-01-03,,2019-12-28,2020-01-03,1485.0,20240126,150000.0,0.0,6000.0,5
2141,60022726,80054389,Full Contract Reversal        ,IF,2024-01-03,,2019-12-28,2020-01-03,1474.0,20240115,-3511000.0,0.0,-290000.0,5
2142,60022726,80054389,Full Contract Reversal        ,IF,2024-01-03,,2019-12-28,2020-01-03,1485.0,20240126,-3511000.0,0.0,-290000.0,5
2143,60022726,80054389,Single Premium Top-up         ,IF,2024-01-02,,2019-12-28,2020-01-03,1474.0,20240115,2800000.0,0.0,56000.0,5
2144,60022726,80054389,Single Premium Top-up         ,IF,2024-01-02,,2019-12-28,2020-01-03,1485.0,20240126,2800000.0,0.0,56000.0,5
2145,60022726,80054398,Flex Prem Premium Collection  ,IF,2024-01-02,,2019-12-30,2020-01-03,1474.0,20240115,5319000.0,0.0,216000.0,5
2146,60022726,80054398,Flex Prem Premium Collection  ,IF,2024-01-02,,2019-12-30,2020-01-03,1485.0,20240126,5319000.0,0.0,216000.0,5
2147,60022726,80054398,Single Premium Top-up         ,IF,2024-01-03,,2019-12-30,2020-01-03,1474.0,20240115,3089000.0,0.0,62000.0,5
2148,60022726,80054398,Single Premium Top-up         ,IF,2024-01-03,,2019-12-30,2020-01-03,1485.0,20240126,3089000.0,0.0,62000.0,5
2149,60022757,80055444,Flex Prem Premium Collection  ,IF,2024-01-11,,2020-01-10,2020-01-16,1461.0,20240115,11052000.0,0.0,442000.0,5
2150,60022757,80055444,Flex Prem Premium Collection  ,IF,2024-01-11,,2020-01-10,2020-01-16,1472.0,20240126,11052000.0,0.0,442000.0,5
2151,60022757,80055444,Single Premium Top-up         ,IF,2024-01-12,,2020-01-10,2020-01-16,1461.0,20240115,3307000.0,0.0,66000.0,5
2152,60022757,80055444,Single Premium Top-up         ,IF,2024-01-12,,2020-01-10,2020-01-16,1472.0,20240126,3307000.0,0.0,66000.0,5
2153,60022763,80066725,Flex Prem Premium Collection  ,IF,2024-01-12,,2020-11-13,2020-11-18,1154.0,20240115,2000000.0,0.0,120000.0,5
2154,60022763,80066725,Flex Prem Premium Collection  ,IF,2024-01-12,,2020-11-13,2020-11-18,1165.0,20240126,2000000.0,0.0,120000.0,5
2155,60022764,80067405,Flex Prem Premium Collection  ,IF,2024-01-16,,2020-11-30,2020-12-04,1149.0,20240126,10117000.0,0.0,607000.0,5
2156,60022764,80068761,Flex Prem Premium Collection  ,IF,2024-01-15,,2020-12-18,2020-12-22,1120.0,20240115,8011000.0,0.0,482000.0,5
2157,60022764,80068761,Flex Prem Premium Collection  ,IF,2024-01-15,,2020-12-18,2020-12-22,1131.0,20240126,8011000.0,0.0,482000.0,5
2158,60022764,80068805,Flex Prem Premium Collection  ,IF,2024-01-16,,2020-12-15,2020-12-18,1135.0,20240126,6437000.0,0.0,387000.0,5
2159,60022764,80081695,Premium Collection            ,IF,2024-01-19,,2021-05-24,2021-05-28,974.0,20240126,6028000.0,0.0,482000.0,5
2160,60022764,80082503,Premium Collection            ,IF,2024-01-26,,2021-05-30,2021-06-04,967.0,20240126,5485000.0,0.0,396000.0,5
2161,60022764,80098206,Premium Collection            ,IF,2024-01-05,,2021-12-06,2021-12-08,769.0,20240115,14238000.0,0.0,1012000.0,5
2162,60022764,80098206,Premium Collection            ,IF,2024-01-05,,2021-12-06,2021-12-08,780.0,20240126,14238000.0,0.0,1012000.0,5
2163,60022764,80110594,Premium Collection            ,IF,2024-01-19,,2022-05-29,2022-06-04,602.0,20240126,14734000.0,0.0,1341000.0,5
2164,60022768,80052953,Flex Prem Premium Collection  ,IF,2024-01-23,,2019-11-25,2019-11-30,1519.0,20240126,7827000.0,0.0,313000.0,5
2165,60022768,80054040,Flex Prem Premium Collection  ,IF,2024-01-10,,2019-12-17,2019-12-24,1484.0,20240115,4905000.0,0.0,196000.0,5
2166,60022768,80054040,Flex Prem Premium Collection  ,IF,2024-01-10,,2019-12-17,2019-12-24,1495.0,20240126,4905000.0,0.0,196000.0,5
2167,60022768,80054567,Flex Prem Premium Collection  ,IF,2024-01-09,,2019-12-24,2019-12-27,1481.0,20240115,18425000.0,0.0,737000.0,5
2168,60022768,80054567,Flex Prem Premium Collection  ,IF,2024-01-09,,2019-12-24,2019-12-27,1492.0,20240126,18425000.0,0.0,737000.0,5
2169,60022768,80054567,Single Premium Top-up         ,IF,2024-01-11,,2019-12-24,2019-12-27,1481.0,20240115,1450000.0,0.0,29000.0,5
2170,60022768,80054567,Single Premium Top-up         ,IF,2024-01-11,,2019-12-24,2019-12-27,1492.0,20240126,1450000.0,0.0,29000.0,5
2171,60022773,80053172,Flex Prem Premium Collection  ,IF,2024-01-23,,2019-11-25,2019-11-28,1521.0,20240126,4829000.0,0.0,190000.0,5
2172,60022776,80052571,Flex Prem Premium Collection  ,IF,2024-01-03,,2019-12-02,2019-12-07,1501.0,20240115,5368000.0,0.0,214000.0,5
2173,60022776,80052571,Flex Prem Premium Collection  ,IF,2024-01-03,,2019-12-02,2019-12-07,1512.0,20240126,5368000.0,0.0,214000.0,5
2174,60022779,80055467,Flex Prem Premium Collection  ,IF,2024-01-09,,2020-01-10,2020-01-16,1461.0,20240115,17392000.0,0.0,707000.0,5
2175,60022779,80055467,Flex Prem Premium Collection  ,IF,2024-01-09,,2020-01-10,2020-01-16,1472.0,20240126,17392000.0,0.0,707000.0,5
2176,60022779,80055467,Single Premium Top-up         ,IF,2024-01-11,,2020-01-10,2020-01-16,1461.0,20240115,2736000.0,0.0,55000.0,5
2177,60022779,80055467,Single Premium Top-up         ,IF,2024-01-11,,2020-01-10,2020-01-16,1472.0,20240126,2736000.0,0.0,55000.0,5
2178,60022779,80055473,Flex Prem Premium Collection  ,IF,2024-01-09,,2020-01-10,2020-01-16,1461.0,20240115,17463000.0,0.0,709000.0,5
2179,60022779,80055473,Flex Prem Premium Collection  ,IF,2024-01-09,,2020-01-10,2020-01-16,1472.0,20240126,17463000.0,0.0,709000.0,5
2180,60022779,80055473,Single Premium Top-up         ,IF,2024-01-11,,2020-01-10,2020-01-16,1461.0,20240115,2709000.0,0.0,54000.0,5
2181,60022779,80055473,Single Premium Top-up         ,IF,2024-01-11,,2020-01-10,2020-01-16,1472.0,20240126,2709000.0,0.0,54000.0,5
2182,60022779,80055481,Flex Prem Premium Collection  ,IF,2024-01-09,,2020-01-10,2020-01-16,1461.0,20240115,18029000.0,0.0,721000.0,5
2183,60022779,80055481,Flex Prem Premium Collection  ,IF,2024-01-09,,2020-01-10,2020-01-16,1472.0,20240126,18029000.0,0.0,721000.0,5
2184,60022779,80055481,Single Premium Top-up         ,IF,2024-01-11,,2020-01-10,2020-01-16,1461.0,20240115,2012000.0,0.0,40000.0,5
2185,60022779,80055481,Single Premium Top-up         ,IF,2024-01-11,,2020-01-10,2020-01-16,1472.0,20240126,2012000.0,0.0,40000.0,5
2186,60022779,80055487,Flex Prem Premium Collection  ,IF,2024-01-09,,2020-01-10,2020-01-16,1461.0,20240115,16153000.0,0.0,646000.0,5
2187,60022779,80055487,Flex Prem Premium Collection  ,IF,2024-01-09,,2020-01-10,2020-01-16,1472.0,20240126,16153000.0,0.0,646000.0,5
2188,60022779,80055487,Single Premium Top-up         ,IF,2024-01-11,,2020-01-10,2020-01-16,1461.0,20240115,4041000.0,0.0,81000.0,5
2189,60022779,80055487,Single Premium Top-up         ,IF,2024-01-11,,2020-01-10,2020-01-16,1472.0,20240126,4041000.0,0.0,81000.0,5
2190,60022779,80055772,Flex Prem Premium Collection  ,IF,2024-01-14,,2020-01-15,2020-01-21,1456.0,20240115,17932000.0,0.0,723000.0,5
2191,60022779,80055772,Flex Prem Premium Collection  ,IF,2024-01-14,,2020-01-15,2020-01-21,1467.0,20240126,17932000.0,0.0,723000.0,5
2192,60022779,80055772,Single Premium Top-up         ,IF,2024-01-15,,2020-01-15,2020-01-21,1456.0,20240115,2233000.0,0.0,45000.0,5
2193,60022779,80055772,Single Premium Top-up         ,IF,2024-01-15,,2020-01-15,2020-01-21,1467.0,20240126,2233000.0,0.0,45000.0,5
2194,60022779,80055795,Flex Prem Premium Collection  ,IF,2024-01-15,,2020-02-07,2020-02-14,1432.0,20240115,19352000.0,0.0,774000.0,5
2195,60022779,80055795,Flex Prem Premium Collection  ,IF,2024-01-15,,2020-02-07,2020-02-14,1443.0,20240126,19352000.0,0.0,774000.0,5
2196,60022779,80055795,Single Premium Top-up         ,IF,2024-01-16,,2020-02-07,2020-02-14,1443.0,20240126,716000.0,0.0,14000.0,5
2197,60022802,80055417,Flex Prem Premium Collection  ,IF,2024-01-08,,2020-01-10,2020-01-17,1460.0,20240115,300000.0,0.0,12000.0,5
2198,60022802,80055417,Flex Prem Premium Collection  ,IF,2024-01-08,,2020-01-10,2020-01-17,1471.0,20240126,300000.0,0.0,12000.0,5
2199,60022802,80055417,Flex Prem Premium Collection  ,IF,2024-01-09,,2020-01-10,2020-01-17,1460.0,20240115,7726000.0,0.0,309000.0,5
2200,60022802,80055417,Flex Prem Premium Collection  ,IF,2024-01-09,,2020-01-10,2020-01-17,1471.0,20240126,7726000.0,0.0,309000.0,5
2201,60022802,80055417,Single Premium Top-up         ,IF,2024-01-11,,2020-01-10,2020-01-17,1460.0,20240115,2477000.0,0.0,50000.0,5
2202,60022802,80055417,Single Premium Top-up         ,IF,2024-01-11,,2020-01-10,2020-01-17,1471.0,20240126,2477000.0,0.0,50000.0,5
2203,60022802,80070931,Flex Prem Premium Collection  ,IF,2024-01-04,,2020-12-31,2021-01-11,1100.0,20240115,6333000.0,0.0,379000.0,5
2204,60022802,80070931,Flex Prem Premium Collection  ,IF,2024-01-04,,2020-12-31,2021-01-11,1111.0,20240126,6333000.0,0.0,379000.0,5
2205,60022842,80055158,Flex Prem Premium Collection  ,IF,2024-01-18,,2019-12-26,2019-12-31,1488.0,20240126,4000000.0,0.0,160000.0,5
2206,60022869,80046365,Flex Prem Premium Collection  ,IF,2024-01-25,,2019-07-09,2019-07-12,1660.0,20240126,8052000.0,0.0,322000.0,5
2207,60022874,80055524,Flex Prem Premium Collection  ,IF,2024-01-16,,2020-01-14,2020-01-16,1472.0,20240126,4224000.0,0.0,171000.0,5
2208,60022874,80055524,Single Premium Top-up         ,IF,2024-01-17,,2020-01-14,2020-01-16,1472.0,20240126,1887000.0,0.0,38000.0,5
2209,60022955,80052882,Flex Prem Premium Collection  ,IF,2024-01-24,,2019-11-25,2019-11-28,1521.0,20240126,3022000.0,0.0,116000.0,5
2210,60022960,80052424,Flex Prem Premium Collection  ,IF,2024-01-10,,2019-11-12,2019-11-18,1520.0,20240115,5001000.0,0.0,204000.0,5
2211,60022960,80052424,Flex Prem Premium Collection  ,IF,2024-01-10,,2019-11-12,2019-11-18,1531.0,20240126,5001000.0,0.0,204000.0,5
2212,60022961,80055336,Flex Prem Premium Collection  ,IF,2024-01-11,,2020-01-06,2020-01-16,1461.0,20240115,10445000.0,0.0,423000.0,5
2213,60022961,80055336,Flex Prem Premium Collection  ,IF,2024-01-11,,2020-01-06,2020-01-16,1472.0,20240126,10445000.0,0.0,423000.0,5
2214,60022961,80055346,Flex Prem Premium Collection  ,IF,2024-01-03,,2020-01-10,2020-01-16,1461.0,20240115,300000.0,0.0,12000.0,5
2215,60022961,80055346,Flex Prem Premium Collection  ,IF,2024-01-03,,2020-01-10,2020-01-16,1472.0,20240126,300000.0,0.0,12000.0,5
2216,60022961,80055346,Flex Prem Premium Collection  ,IF,2024-01-16,,2020-01-10,2020-01-16,1472.0,20240126,10570000.0,0.0,423000.0,5
2217,60022961,80055346,Single Premium Top-up         ,IF,2024-01-17,,2020-01-10,2020-01-16,1472.0,20240126,4006000.0,0.0,80000.0,5
2218,60022961,80072168,Flex Prem Premium Collection  ,IF,2024-01-19,,2021-01-19,2021-01-22,1100.0,20240126,18202000.0,0.0,1092000.0,5
2219,60022968,80052666,Flex Prem Premium Collection  ,IF,2024-01-17,,2019-11-19,2019-11-25,1524.0,20240126,9162000.0,0.0,366000.0,5
2220,60022968,80052666,Single Premium Top-up         ,IF,2024-01-18,,2019-11-19,2019-11-25,1524.0,20240126,1325000.0,0.0,27000.0,5
2221,60022975,80053349,Flex Prem Premium Collection  ,IF,2024-01-03,,2019-11-26,2019-12-02,1506.0,20240115,9430000.0,0.0,383000.0,5
2222,60022975,80053349,Flex Prem Premium Collection  ,IF,2024-01-03,,2019-11-26,2019-12-02,1517.0,20240126,9430000.0,0.0,383000.0,5
2223,60022975,80053349,Single Premium Top-up         ,IF,2024-01-04,,2019-11-26,2019-12-02,1506.0,20240115,1344000.0,0.0,27000.0,5
2224,60022975,80053349,Single Premium Top-up         ,IF,2024-01-04,,2019-11-26,2019-12-02,1517.0,20240126,1344000.0,0.0,27000.0,5
2225,60022975,80066577,Flex Prem Premium Collection  ,IF,2024-01-10,,2020-11-09,2020-11-19,1153.0,20240115,1728000.0,0.0,104000.0,5
2226,60022975,80066577,Flex Prem Premium Collection  ,IF,2024-01-10,,2020-11-09,2020-11-19,1164.0,20240126,1728000.0,0.0,104000.0,5
2227,60023038,80044909,Flex Prem Premium Collection  ,IF,2024-01-24,,2019-06-18,2019-06-24,1678.0,20240126,2906000.0,0.0,116000.0,5
2228,60023038,80044909,Single Premium Top-up         ,IF,2024-01-25,,2019-06-18,2019-06-24,1678.0,20240126,1978000.0,0.0,40000.0,5
2229,60023038,80055652,Flex Prem Premium Collection  ,IF,2024-01-15,,2020-01-14,2020-01-18,1459.0,20240115,4683000.0,0.0,184000.0,5
2230,60023038,80055652,Flex Prem Premium Collection  ,IF,2024-01-15,,2020-01-14,2020-01-18,1470.0,20240126,4683000.0,0.0,184000.0,5
2231,60023038,80055652,Single Premium Top-up         ,IF,2024-01-16,,2020-01-14,2020-01-18,1470.0,20240126,2317000.0,0.0,46000.0,5
2232,60023039,80053957,Flex Prem Premium Collection  ,IF,2024-01-08,,2019-12-13,2019-12-23,1485.0,20240115,8332000.0,0.0,333000.0,5
2233,60023039,80053957,Flex Prem Premium Collection  ,IF,2024-01-08,,2019-12-13,2019-12-23,1496.0,20240126,8332000.0,0.0,333000.0,5
2234,60023039,80053957,Single Premium Top-up         ,IF,2024-01-09,,2019-12-13,2019-12-23,1485.0,20240115,3668000.0,0.0,73000.0,5
2235,60023039,80053957,Single Premium Top-up         ,IF,2024-01-09,,2019-12-13,2019-12-23,1496.0,20240126,3668000.0,0.0,73000.0,5
2236,60023039,80060714,Flex Prem Premium Collection  ,IF,2024-01-23,,2020-07-17,2020-07-27,1279.0,20240126,12501000.0,0.0,750000.0,5
2237,60023050,80110726,Premium Collection            ,IF,2024-01-26,,2022-05-31,2022-06-06,600.0,20240126,7007000.0,0.0,650000.0,5
2238,60023053,80055751,Flex Prem Premium Collection  ,IF,2024-01-14,,2020-02-10,2020-02-12,1434.0,20240115,25279000.0,0.0,1011000.0,5
2239,60023053,80055751,Flex Prem Premium Collection  ,IF,2024-01-14,,2020-02-10,2020-02-12,1445.0,20240126,25279000.0,0.0,1011000.0,5
2240,60023058,80055269,Flex Prem Premium Collection  ,IF,2024-01-05,,2020-01-02,2020-01-09,1468.0,20240115,5665000.0,0.0,227000.0,5
2241,60023058,80055269,Flex Prem Premium Collection  ,IF,2024-01-05,,2020-01-02,2020-01-09,1479.0,20240126,5665000.0,0.0,227000.0,5
2242,60023058,80055269,Single Premium Top-up         ,IF,2024-01-08,,2020-01-02,2020-01-09,1468.0,20240115,1100000.0,0.0,22000.0,5
2243,60023058,80055269,Single Premium Top-up         ,IF,2024-01-08,,2020-01-02,2020-01-09,1479.0,20240126,1100000.0,0.0,22000.0,5
